sales_volume,temperature,region,product_type,date,regression_target,classification_target,time_series_target
38.6,-0.2,East,Furniture,2023-11-03 16:00:00,-219.27142711704576,High,145.39852147498422
59.95,-5.2,South,Furniture,2023-11-03 17:00:00,-202.88826037851237,High,141.28805913803876
65.89,25.3,West,Electronics,2023-11-03 18:00:00,-181.46384806352984,Medium,141.8873623732109
41.67,-4.9,West,Groceries,2023-11-03 19:00:00,-207.6204077014875,Medium,144.20656930641996
65.57,22.6,West,Electronics,2023-11-03 20:00:00,-168.92389837000886,Medium,150.21094760670135
61.46,7.4,North,Furniture,2023-11-03 21:00:00,-182.4595360772771,Medium,132.67809934641687
75.92,-6.7,East,Furniture,2023-11-03 22:00:00,-184.26399810963832,High,140.65291816216427
42.96,26.6,West,Electronics,2023-11-03 23:00:00,-189.79215389975116,Medium,139.22938621704193
30.71,16.1,East,Groceries,2023-11-04 00:00:00,-208.1091080735178,Medium,134.79046673197854
42.42,0.6,South,Electronics,2023-11-04 01:00:00,-208.16949176303655,Low,133.2680353129469
53.13,30.3,East,Furniture,2023-11-04 02:00:00,-190.05063021335474,Medium,144.5498006274216
50.87,-8.0,West,Furniture,2023-11-04 03:00:00,-207.6135705594206,Medium,130.96147385060542
44.1,-0.9,East,Clothing,2023-11-04 04:00:00,-212.71203614160817,Low,128.80916025690973
21.36,23.8,South,Clothing,2023-11-04 05:00:00,-218.72924458312207,Low,132.8197799875106
57.06,21.9,East,Electronics,2023-11-04 06:00:00,-191.2167599125844,Low,126.50410019911449
79.59,3.0,North,Clothing,2023-11-04 07:00:00,-181.72495681301487,Medium,130.9617033346757
56.96,-7.2,South,Furniture,2023-11-04 08:00:00,-201.62076430441658,Medium,129.70444306816924
59.14,28.6,North,Groceries,2023-11-04 09:00:00,-183.19086616388768,High,135.17218907269788
58.59,4.1,North,Groceries,2023-11-04 10:00:00,-199.58800407332043,Medium,141.74273559834847
55.96,-1.2,West,Electronics,2023-11-04 11:00:00,-213.63972724209765,Low,131.3410254316564
63.97,13.2,West,Clothing,2023-11-04 12:00:00,-199.51857909525927,Medium,138.38346772512375
55.93,31.0,South,Electronics,2023-11-04 13:00:00,-197.83557429834943,Low,137.5835720144441
45.31,-8.0,West,Clothing,2023-11-04 14:00:00,-229.38393844895438,Low,122.4928650022125
38.06,24.5,East,Groceries,2023-11-04 15:00:00,-218.62117613819166,Medium,130.60224830919628
46.27,15.8,South,Clothing,2023-11-04 16:00:00,-212.1232627751172,High,131.24711740429277
54.71,9.1,West,Clothing,2023-11-04 17:00:00,-203.16182235038133,High,134.79847851793062
45.26,23.5,West,Electronics,2023-11-04 18:00:00,-211.19750944250328,Low,135.5042306002366
54.72,33.5,East,Groceries,2023-11-04 19:00:00,-200.43381594757994,Low,134.0694589576156
56.59,0.3,North,Clothing,2023-11-04 20:00:00,-210.7326898855878,Medium,127.70050367213469
62.5,-3.5,East,Groceries,2023-11-04 21:00:00,-199.92448471297268,Medium,128.76774131108945
69.24,31.1,North,Clothing,2023-11-04 22:00:00,-181.31880297876478,High,124.17574075849389
51.17,20.1,West,Groceries,2023-11-04 23:00:00,-194.3831883326019,Medium,131.78024082338192
30.38,9.7,North,Clothing,2023-11-05 00:00:00,-222.96566974377498,Low,129.36750466952867
44.82,15.8,North,Furniture,2023-11-05 01:00:00,-202.62224692817526,Medium,133.62065718520773
50.66,23.6,West,Groceries,2023-11-05 02:00:00,-195.45902858920195,High,134.19438176544722
22.46,24.8,South,Furniture,2023-11-05 03:00:00,-209.6049122609832,Medium,128.79257713833115
70.83,31.4,East,Furniture,2023-11-05 04:00:00,-169.92906834225968,High,131.6221767874726
52.14,9.2,West,Furniture,2023-11-05 05:00:00,-197.53052197606138,Medium,128.88164358959656
55.72,3.2,East,Clothing,2023-11-05 06:00:00,-198.33348512208062,Medium,124.14117309877251
70.48,18.8,East,Groceries,2023-11-05 07:00:00,-186.4107358956951,Low,125.45450016282363
40.55,8.7,North,Clothing,2023-11-05 08:00:00,-224.21709924948837,High,117.85633351925745
58.61,16.8,West,Clothing,2023-11-05 09:00:00,-203.16832828428477,High,126.96650482443965
48.35,8.9,South,Groceries,2023-11-05 10:00:00,-210.384016547518,Low,125.7207521435713
47.24,-3.1,East,Electronics,2023-11-05 11:00:00,-214.23412903331246,Low,122.95489639293646
38.42,11.1,East,Clothing,2023-11-05 12:00:00,-220.4600071042051,Medium,132.26746069033908
74.98,21.1,South,Furniture,2023-11-05 13:00:00,-183.8110633788449,Medium,130.5428434270536
44.37,26.0,East,Clothing,2023-11-05 14:00:00,-210.8000832473634,Medium,130.4189460061439
60.49,12.2,West,Electronics,2023-11-05 15:00:00,-202.76581970624505,Medium,130.8460090451065
21.87,-2.6,South,Furniture,2023-11-05 16:00:00,-235.4053239802329,High,127.11552424862218
67.7,8.7,West,Clothing,2023-11-05 17:00:00,-191.25398971355781,Medium,126.79962927719747
65.78,25.4,South,Groceries,2023-11-05 18:00:00,-177.09732020234816,Medium,130.74551831339295
51.46,8.6,East,Furniture,2023-11-05 19:00:00,-197.70325755911188,Low,129.66425836097403
46.6,21.3,South,Electronics,2023-11-05 20:00:00,-196.3245041656337,Low,131.19734758912904
56.0,12.8,West,Clothing,2023-11-05 21:00:00,-192.7177476767298,Medium,125.5735766266439
84.33,0.9,South,Groceries,2023-11-05 22:00:00,-182.7169530957235,High,120.59004685307056
23.55,25.8,East,Furniture,2023-11-05 23:00:00,-220.90570847380906,High,126.43678218244925
61.73,-6.2,North,Furniture,2023-11-06 00:00:00,-207.9373743225094,High,122.0883270598041
36.33,13.6,East,Groceries,2023-11-06 01:00:00,-219.7773740389438,Medium,127.97460537952946
49.7,-0.6,East,Electronics,2023-11-06 02:00:00,-214.83991820312676,Medium,125.87229148015858
46.28,-7.0,North,Furniture,2023-11-06 03:00:00,-228.17756380224324,Medium,124.41589146929348
43.58,12.6,South,Electronics,2023-11-06 04:00:00,-226.26563372154578,Low,121.92299627880615
49.84,12.5,East,Electronics,2023-11-06 05:00:00,-215.6472857383534,Medium,128.61001197409297
32.99,21.8,North,Groceries,2023-11-06 06:00:00,-234.51352685867246,Low,127.9486986830038
65.44,23.5,West,Furniture,2023-11-06 07:00:00,-204.62167151430825,Low,120.24840227662457
23.09,22.8,North,Clothing,2023-11-06 08:00:00,-240.71946991829662,Medium,116.6296666200405
58.1,8.4,East,Groceries,2023-11-06 09:00:00,-219.11085750997938,Low,123.38864574785048
45.1,18.4,West,Groceries,2023-11-06 10:00:00,-216.7203635833097,Medium,128.13988082870063
32.44,16.0,East,Electronics,2023-11-06 11:00:00,-228.70427751263634,Medium,115.61949649096948
53.04,9.0,North,Clothing,2023-11-06 12:00:00,-212.59733748510746,High,123.99745809176335
26.65,16.9,West,Groceries,2023-11-06 13:00:00,-229.46650264669788,Low,117.25712602038612
50.6,32.6,East,Electronics,2023-11-06 14:00:00,-203.00338349546442,Low,115.99298600086533
28.66,-1.3,North,Furniture,2023-11-06 15:00:00,-238.67125998466625,High,125.44810579425612
56.92,30.8,West,Electronics,2023-11-06 16:00:00,-196.5079682421351,Medium,123.75774652320958
36.13,-7.6,East,Clothing,2023-11-06 17:00:00,-235.9979775727418,High,119.45763139261443
43.24,3.9,North,Clothing,2023-11-06 18:00:00,-230.22009351549812,Low,123.87882970423564
54.41,3.0,East,Electronics,2023-11-06 19:00:00,-221.3617186483427,Medium,123.06038878584387
38.41,18.2,East,Furniture,2023-11-06 20:00:00,-225.5977986304002,Low,111.92223499933542
49.13,-4.1,East,Clothing,2023-11-06 21:00:00,-237.29258945739497,Medium,119.48475192083893
27.29,29.7,South,Clothing,2023-11-06 22:00:00,-237.9170266004483,High,125.83658848051415
59.46,27.3,East,Furniture,2023-11-06 23:00:00,-219.51541120652087,Medium,120.850058523987
76.47,19.3,West,Groceries,2023-11-07 00:00:00,-206.77319566928173,Medium,105.10979308974161
91.88,10.6,North,Clothing,2023-11-07 01:00:00,-207.8136199487649,Medium,112.5424168559422
51.37,32.0,North,Electronics,2023-11-07 02:00:00,-219.89624079944946,High,122.58080426408134
61.82,27.4,South,Furniture,2023-11-07 03:00:00,-215.5272328826286,Medium,114.52168546722521
23.29,12.5,South,Clothing,2023-11-07 04:00:00,-258.12604262506517,Low,122.61909973525098
72.54,21.6,South,Groceries,2023-11-07 05:00:00,-215.59090492690615,Low,126.94713779731707
61.64,15.5,East,Clothing,2023-11-07 06:00:00,-224.5795506337367,Low,115.23044757897367
42.74,16.5,East,Groceries,2023-11-07 07:00:00,-234.747200187562,Low,113.0339018832432
68.56,4.9,West,Clothing,2023-11-07 08:00:00,-221.26275673768617,High,110.79461789406592
46.18,10.8,North,Clothing,2023-11-07 09:00:00,-243.4102088117471,Medium,119.31824403619918
43.13,-6.5,North,Electronics,2023-11-07 10:00:00,-260.561694479858,Medium,112.21466506178164
57.13,6.1,East,Furniture,2023-11-07 11:00:00,-241.62975598615424,Medium,112.9173197581108
34.05,21.3,North,Furniture,2023-11-07 12:00:00,-247.55712033860203,Medium,109.08549388945342
65.32,32.9,East,Electronics,2023-11-07 13:00:00,-211.1537440806814,Medium,112.1647972854862
34.16,33.3,South,Furniture,2023-11-07 14:00:00,-235.04128120362753,Low,110.49274304640704
34.25,15.0,East,Furniture,2023-11-07 15:00:00,-239.28278337272044,Low,103.81455796191047
36.35,17.3,West,Furniture,2023-11-07 16:00:00,-226.89103728476044,Medium,109.22870612842868
61.39,-1.6,East,Clothing,2023-11-07 17:00:00,-210.35729872107896,Medium,116.8501091610065
40.75,21.3,East,Clothing,2023-11-07 18:00:00,-210.80910921405712,High,119.56069966489086
29.78,-6.8,North,Groceries,2023-11-07 19:00:00,-237.66789512951854,Medium,111.9784269514705
40.91,2.8,East,Groceries,2023-11-07 20:00:00,-219.15079702737853,Medium,112.37581181691549
49.52,20.1,West,Furniture,2023-11-07 21:00:00,-201.3066346379348,High,113.3323265587548
32.29,4.0,East,Furniture,2023-11-07 22:00:00,-219.88740649609912,Medium,121.41007668256522
32.72,-7.8,East,Furniture,2023-11-07 23:00:00,-219.13787510137655,Medium,106.24192097178955
81.67,27.4,South,Electronics,2023-11-08 00:00:00,-160.58508585953558,Medium,104.6741639175311
37.09,4.0,East,Clothing,2023-11-08 01:00:00,-208.46181751284288,High,110.42017385821471
45.15,-7.2,East,Furniture,2023-11-08 02:00:00,-212.96314655114747,Medium,112.34204431508563
44.49,-6.6,East,Furniture,2023-11-08 03:00:00,-214.6737281393741,Medium,109.89660014415388
43.68,1.3,West,Clothing,2023-11-08 04:00:00,-210.30746680356071,Medium,102.93277034696638
59.32,-2.0,North,Groceries,2023-11-08 05:00:00,-198.05737010264806,Medium,113.87117334833519
64.22,24.8,South,Furniture,2023-11-08 06:00:00,-179.51798860929642,High,108.44773073874438
45.41,4.5,South,Furniture,2023-11-08 07:00:00,-199.9184393104912,Medium,111.60122959463148
31.45,26.2,East,Furniture,2023-11-08 08:00:00,-195.90961580940564,Medium,116.283876034385
69.12,-2.2,East,Furniture,2023-11-08 09:00:00,-180.2840570166886,Medium,100.8937170992715
48.57,12.2,North,Clothing,2023-11-08 10:00:00,-193.7603675539683,High,99.30827120630474
75.95,21.0,East,Clothing,2023-11-08 11:00:00,-165.53957787008045,Medium,110.41749475056096
16.32,19.3,West,Clothing,2023-11-08 12:00:00,-202.86189013200317,Medium,97.10658679455823
52.93,17.1,North,Groceries,2023-11-08 13:00:00,-173.06767625560798,High,104.96859948657054
78.78,31.6,East,Furniture,2023-11-08 14:00:00,-146.61729601747408,Medium,103.80024449163122
44.7,0.3,North,Groceries,2023-11-08 15:00:00,-186.85211525513827,High,108.14446709115863
46.62,12.2,South,Groceries,2023-11-08 16:00:00,-176.3874339613319,Low,102.70289015916107
54.43,29.8,East,Clothing,2023-11-08 17:00:00,-158.416180959303,High,108.18125082689339
41.62,-6.5,North,Furniture,2023-11-08 18:00:00,-179.94977998407455,Low,100.074236153458
45.32,-7.5,North,Furniture,2023-11-08 19:00:00,-175.55931519930718,High,98.88633475972593
44.93,0.5,East,Groceries,2023-11-08 20:00:00,-165.2442540222554,High,104.88049275206951
40.59,18.5,North,Electronics,2023-11-08 21:00:00,-158.56508345356784,Medium,104.99764383808748
68.43,1.7,East,Electronics,2023-11-08 22:00:00,-137.13059211602348,High,105.63425378483363
56.92,-1.4,East,Furniture,2023-11-08 23:00:00,-141.85491613732546,Medium,111.24291870346337
53.76,10.6,West,Furniture,2023-11-09 00:00:00,-133.77391907956098,Low,109.93475175872996
62.13,17.6,West,Groceries,2023-11-09 01:00:00,-119.63199040074649,Medium,105.47631427992111
46.03,1.2,North,Groceries,2023-11-09 02:00:00,-129.20440201539438,Medium,106.95159375966425
38.39,3.5,North,Clothing,2023-11-09 03:00:00,-128.78331407206224,Medium,103.90160746763384
40.96,17.6,North,Groceries,2023-11-09 04:00:00,-123.92389909518481,Low,108.17460642846908
50.03,32.6,South,Groceries,2023-11-09 05:00:00,-107.9383963378432,Medium,103.78259992330062
34.11,20.4,East,Electronics,2023-11-09 06:00:00,-128.09798017897953,Medium,98.88798947523517
42.5,25.2,East,Electronics,2023-11-09 07:00:00,-108.6635985949898,High,97.57282646882169
42.26,6.5,South,Electronics,2023-11-09 08:00:00,-111.94841079701251,High,106.77595506086513
81.87,2.3,South,Electronics,2023-11-09 09:00:00,-72.20065567390708,Low,99.79147919839683
8.39,10.4,North,Groceries,2023-11-09 10:00:00,-130.734628315081,High,109.9767203362273
47.31,26.3,East,Furniture,2023-11-09 11:00:00,-86.14025492233121,High,94.55634753133201
75.89,10.5,West,Electronics,2023-11-09 12:00:00,-77.99889983751136,Low,106.02155724571548
51.83,28.1,West,Clothing,2023-11-09 13:00:00,-96.40756150820128,Medium,97.31774656211755
61.3,34.5,South,Clothing,2023-11-09 14:00:00,-87.61634217057176,Medium,101.17234774258398
51.5,-6.8,South,Groceries,2023-11-09 15:00:00,-108.5444664830932,Medium,92.31323966555755
39.99,-8.0,East,Clothing,2023-11-09 16:00:00,-123.31554168786276,Medium,89.31534163649482
16.37,-3.3,East,Electronics,2023-11-09 17:00:00,-139.94560092197898,Medium,105.59372483385175
53.08,7.3,West,Furniture,2023-11-09 18:00:00,-99.33338658094954,Medium,95.68642721332388
38.37,-4.1,East,Furniture,2023-11-09 19:00:00,-112.56932077515303,Low,102.49284059969636
37.99,29.2,North,Electronics,2023-11-09 20:00:00,-85.14238788158873,Medium,93.96998986827414
42.52,-9.0,South,Clothing,2023-11-09 21:00:00,-100.60152792053943,High,101.87219792666687
76.17,4.2,West,Groceries,2023-11-09 22:00:00,-69.28967564369276,Medium,94.48190214263695
86.07,-1.7,West,Furniture,2023-11-09 23:00:00,-69.79208104908764,High,90.25922399940252
53.26,31.9,North,Electronics,2023-11-10 00:00:00,-81.08008074967465,Medium,99.23077752777534
43.03,20.1,East,Electronics,2023-11-10 01:00:00,-100.68207554560418,Medium,100.4082539146283
32.34,31.0,East,Clothing,2023-11-10 02:00:00,-112.76630194515225,High,98.57447944797187
57.03,33.8,South,Groceries,2023-11-10 03:00:00,-81.7973390384418,Medium,94.33580666209559
76.74,12.4,North,Groceries,2023-11-10 04:00:00,-76.48480504206485,Low,86.00273243881205
46.29,0.5,West,Clothing,2023-11-10 05:00:00,-93.83747068591921,High,89.08993695126723
14.32,-1.3,North,Electronics,2023-11-10 06:00:00,-124.50991286928165,Medium,90.61249256419215
60.05,0.0,West,Clothing,2023-11-10 07:00:00,-89.4199559128017,Low,92.51934373475353
64.78,21.9,North,Clothing,2023-11-10 08:00:00,-78.56280097158722,Low,99.15299649725426
26.21,-8.2,East,Clothing,2023-11-10 09:00:00,-127.67258129655104,High,92.60078486147094
52.65,-7.7,West,Electronics,2023-11-10 10:00:00,-101.90256257550382,Medium,82.34336632770027
56.77,17.4,South,Furniture,2023-11-10 11:00:00,-83.22494274418197,Low,79.61101808073447
48.9,18.9,North,Electronics,2023-11-10 12:00:00,-84.39389561709315,High,88.78131171359394
38.14,19.9,East,Furniture,2023-11-10 13:00:00,-85.79053765633346,Medium,89.37822616406973
65.24,6.7,West,Furniture,2023-11-10 14:00:00,-65.17376243549603,High,93.41316009755576
43.95,26.3,East,Clothing,2023-11-10 15:00:00,-77.44821115770597,Medium,84.0628398404276
27.72,14.0,North,Groceries,2023-11-10 16:00:00,-99.20130397605111,Medium,84.1027004480933
19.26,-5.3,South,Clothing,2023-11-10 17:00:00,-115.01188992569293,Low,92.97512599276443
68.91,25.9,South,Electronics,2023-11-10 18:00:00,-41.05272320187697,Medium,97.0696755524016
59.25,32.9,North,Groceries,2023-11-10 19:00:00,-41.418722491220095,Low,80.27280361674073
51.32,-7.3,West,Groceries,2023-11-10 20:00:00,-67.32927844918615,Medium,85.9380373250979
43.4,7.6,East,Electronics,2023-11-10 21:00:00,-62.848904840457394,Medium,95.0315735313343
42.07,11.9,East,Electronics,2023-11-10 22:00:00,-64.77847511251167,Medium,93.83381293411405
33.86,-3.4,West,Clothing,2023-11-10 23:00:00,-77.68434755750013,High,84.23346264277461
43.53,29.0,North,Electronics,2023-11-11 00:00:00,-48.97503663344978,Low,94.35523625073641
18.2,2.8,East,Furniture,2023-11-11 01:00:00,-82.4840150561565,Medium,88.47475883475795
38.96,25.2,East,Furniture,2023-11-11 02:00:00,-58.458781326392426,Medium,91.24532254712734
45.34,20.2,North,Groceries,2023-11-11 03:00:00,-56.24415158979088,Medium,84.12021547035279
59.15,16.9,East,Clothing,2023-11-11 04:00:00,-48.44403463277182,High,88.79827195796221
49.4,-1.4,West,Clothing,2023-11-11 05:00:00,-72.17967173112632,High,81.20345363824785
61.92,-0.1,West,Groceries,2023-11-11 06:00:00,-64.37143253208934,High,83.9925794706113
70.24,-7.9,North,Electronics,2023-11-11 07:00:00,-68.57949646374158,High,84.942263994509
65.87,0.8,North,Clothing,2023-11-11 08:00:00,-73.9094709162217,High,86.82516858719067
57.06,5.5,West,Groceries,2023-11-11 09:00:00,-84.31219335555406,Medium,97.85560881370908
50.18,27.5,North,Groceries,2023-11-11 10:00:00,-74.04893686442475,Medium,98.32124235993226
35.29,6.5,West,Furniture,2023-11-11 11:00:00,-89.01511154762724,Medium,83.28197573069922
61.1,24.0,West,Groceries,2023-11-11 12:00:00,-67.29750993281837,Medium,92.31963765365492
75.2,9.8,West,Electronics,2023-11-11 13:00:00,-55.21659160144591,Medium,79.07661482418331
55.13,25.3,East,Electronics,2023-11-11 14:00:00,-69.15556246624864,Medium,86.32010675413237
78.76,33.9,North,Electronics,2023-11-11 15:00:00,-42.21716199638685,Medium,80.59742285599299
27.12,0.8,East,Electronics,2023-11-11 16:00:00,-98.78636914255534,Medium,81.47346032034883
32.69,28.8,North,Groceries,2023-11-11 17:00:00,-77.15111141899109,Medium,96.73530996135986
62.83,18.0,South,Clothing,2023-11-11 18:00:00,-64.26782668304588,Medium,81.20048528979679
53.96,26.8,East,Groceries,2023-11-11 19:00:00,-76.0256130964064,High,79.59074686100568
69.71,19.3,East,Clothing,2023-11-11 20:00:00,-71.19015514706928,Medium,77.54358768336085
49.77,9.1,East,Clothing,2023-11-11 21:00:00,-90.10781189726599,Medium,78.40478009661636
36.98,0.3,South,Clothing,2023-11-11 22:00:00,-94.95529101983668,Medium,74.8488400171849
46.8,-6.8,North,Furniture,2023-11-11 23:00:00,-95.79790900826708,High,82.77932960579439
27.01,14.1,South,Electronics,2023-11-12 00:00:00,-101.67409644150864,High,82.39747029729614
33.07,34.6,North,Furniture,2023-11-12 01:00:00,-90.32149243405672,High,82.77051437171438
64.59,23.2,North,Groceries,2023-11-12 02:00:00,-70.89162334793845,Medium,80.73433934503217
63.09,4.7,North,Furniture,2023-11-12 03:00:00,-90.99555015308675,Medium,77.66487374573667
55.45,27.2,North,Clothing,2023-11-12 04:00:00,-78.36733347613725,High,76.92861839343716
24.18,24.6,North,Groceries,2023-11-12 05:00:00,-104.56315308470573,Medium,80.7197121896705
44.62,2.7,South,Electronics,2023-11-12 06:00:00,-94.57532476477533,Low,79.37976606687704
31.63,-9.4,East,Clothing,2023-11-12 07:00:00,-112.17833488162087,Medium,76.17195631733814
67.65,-4.7,South,Electronics,2023-11-12 08:00:00,-80.05919450098614,High,77.63205585959338
41.24,29.5,East,Furniture,2023-11-12 09:00:00,-78.44283203775241,Medium,86.47738607972407
33.71,27.6,East,Electronics,2023-11-12 10:00:00,-84.7582479222813,High,88.34693389286785
50.45,3.3,West,Groceries,2023-11-12 11:00:00,-82.67771630170402,Low,77.11169226756066
40.4,2.8,East,Clothing,2023-11-12 12:00:00,-94.93742151483153,High,74.2615945451271
72.26,25.7,South,Electronics,2023-11-12 13:00:00,-60.67153932322704,Low,77.43349872014278
38.98,32.2,West,Furniture,2023-11-12 14:00:00,-89.10961751243173,Low,83.0477967502329
29.01,25.1,North,Groceries,2023-11-12 15:00:00,-104.32570545483003,Medium,76.87031300070758
17.71,17.3,North,Clothing,2023-11-12 16:00:00,-111.0095599025092,Medium,78.58531657035712
49.54,0.9,East,Furniture,2023-11-12 17:00:00,-84.7025133524735,Medium,73.24430177011062
41.57,13.7,North,Clothing,2023-11-12 18:00:00,-90.91488777562046,High,70.42155400970091
28.57,0.5,North,Electronics,2023-11-12 19:00:00,-105.93902885043659,Low,79.78674100541487
67.84,26.4,West,Furniture,2023-11-12 20:00:00,-63.1614858014388,Low,76.67811547317335
60.01,7.4,South,Furniture,2023-11-12 21:00:00,-71.94064296785999,Medium,78.70894963701019
49.58,27.5,North,Electronics,2023-11-12 22:00:00,-69.56034187697038,High,66.60265290130305
70.46,7.2,North,Furniture,2023-11-12 23:00:00,-63.04372040067474,High,84.04766255885076
59.94,27.1,South,Furniture,2023-11-13 00:00:00,-65.23356696147341,Medium,75.87467015752476
37.66,5.0,West,Furniture,2023-11-13 01:00:00,-101.76646715693549,High,65.30693131664256
34.41,9.8,West,Electronics,2023-11-13 02:00:00,-98.16177474318806,Medium,79.00846932179216
62.27,17.7,North,Electronics,2023-11-13 03:00:00,-70.15888186943084,Low,71.93884569697278
55.95,-6.8,East,Clothing,2023-11-13 04:00:00,-85.57766116682868,Medium,73.69122361943339
52.55,32.7,South,Electronics,2023-11-13 05:00:00,-71.54429668012169,High,70.88401065499889
37.3,15.8,West,Furniture,2023-11-13 06:00:00,-92.92313890767187,Medium,72.5181368916051
59.12,12.9,North,Electronics,2023-11-13 07:00:00,-72.96178397710395,Medium,72.50607767295654
38.67,27.8,West,Furniture,2023-11-13 08:00:00,-76.96122082844838,Medium,64.13046419301484
48.47,29.0,North,Furniture,2023-11-13 09:00:00,-74.41357890804102,Medium,76.54785016767337
71.7,13.5,South,Furniture,2023-11-13 10:00:00,-66.746319260548,High,72.52270167921921
40.09,31.7,East,Electronics,2023-11-13 11:00:00,-89.88373637090874,Medium,73.92973504530988
26.41,-7.1,South,Furniture,2023-11-13 12:00:00,-119.2214143079419,Low,75.52008748328443
34.21,-4.9,West,Clothing,2023-11-13 13:00:00,-107.45972274742576,High,71.78730336420097
64.91,16.9,West,Groceries,2023-11-13 14:00:00,-73.39330033267287,Medium,72.58228442197493
53.82,5.9,West,Groceries,2023-11-13 15:00:00,-91.07958348767144,High,63.319663621731245
48.07,10.9,East,Clothing,2023-11-13 16:00:00,-94.8560927566979,High,66.2660278717087
42.36,4.8,South,Groceries,2023-11-13 17:00:00,-90.94252618181547,Medium,70.59023997288772
57.28,8.2,North,Clothing,2023-11-13 18:00:00,-71.34688568219772,Medium,70.84216391420694
37.26,27.0,South,Electronics,2023-11-13 19:00:00,-74.30789981854943,Medium,71.66682854388559
54.58,16.7,South,Groceries,2023-11-13 20:00:00,-64.00156034063605,Medium,76.4443710776614
39.03,34.9,East,Clothing,2023-11-13 21:00:00,-67.40526766373128,High,68.69515208211196
36.54,25.4,South,Clothing,2023-11-13 22:00:00,-78.68042848420818,Medium,70.73393620648423
40.44,2.3,West,Furniture,2023-11-13 23:00:00,-92.41888060574836,High,68.96892645376468
44.37,1.9,East,Electronics,2023-11-14 00:00:00,-92.31443398831442,High,67.18110714002528
49.27,5.1,West,Clothing,2023-11-14 01:00:00,-91.56333338732458,Medium,67.13253758591776
53.53,27.9,West,Groceries,2023-11-14 02:00:00,-79.79439819742382,High,64.02350862667427
-5.33,-8.8,South,Furniture,2023-11-14 03:00:00,-145.7418763280217,High,67.11939150804562
37.89,0.4,North,Furniture,2023-11-14 04:00:00,-106.6923842708365,High,66.37082991980326
44.13,30.7,South,Furniture,2023-11-14 05:00:00,-89.65229064775889,Medium,66.46883674142586
72.58,18.8,North,Electronics,2023-11-14 06:00:00,-70.36624287455786,Medium,58.28114427509841
33.8,0.2,East,Clothing,2023-11-14 07:00:00,-111.63527473529977,Low,66.2606111963237
52.44,-0.1,East,Electronics,2023-11-14 08:00:00,-95.79978157940887,High,62.136027045363925
72.43,28.8,East,Clothing,2023-11-14 09:00:00,-69.08073350407675,Medium,65.97933237237768
30.31,30.2,West,Furniture,2023-11-14 10:00:00,-98.61237073152672,Medium,60.58337482258491
55.91,1.5,West,Groceries,2023-11-14 11:00:00,-95.15660123278462,Low,66.07682776052476
37.97,8.9,East,Groceries,2023-11-14 12:00:00,-97.76583004909136,Medium,64.11367368701305
42.43,27.6,South,Electronics,2023-11-14 13:00:00,-85.9727868195472,Low,62.23978389861028
37.95,24.7,West,Furniture,2023-11-14 14:00:00,-91.48020712701981,High,66.59192196410191
39.02,26.6,West,Clothing,2023-11-14 15:00:00,-86.70626469530869,High,66.798038233482
90.83,13.3,South,Electronics,2023-11-14 16:00:00,-47.84901372803377,Low,64.45091713902106
62.67,31.0,West,Furniture,2023-11-14 17:00:00,-56.92904532707712,Medium,67.31960638889178
66.53,4.7,South,Electronics,2023-11-14 18:00:00,-58.113105162007265,Medium,62.18878412033556
57.38,-2.9,North,Groceries,2023-11-14 19:00:00,-65.9236775449871,High,66.03604427579235
25.91,21.9,South,Furniture,2023-11-14 20:00:00,-79.03460998921068,High,63.607600106131784
55.92,14.3,North,Electronics,2023-11-14 21:00:00,-61.474839566219764,High,58.605924327973426
66.09,28.5,West,Clothing,2023-11-14 22:00:00,-46.907980982218135,Medium,59.38112202206657
37.2,-6.3,North,Groceries,2023-11-14 23:00:00,-79.99989853007372,Low,69.00163881131353
64.48,28.0,South,Clothing,2023-11-15 00:00:00,-47.960730045185585,Medium,70.84452614633923
60.57,3.2,North,Electronics,2023-11-15 01:00:00,-67.58377062748104,High,66.3187621681677
77.78,19.5,East,Furniture,2023-11-15 02:00:00,-46.76070434514885,Medium,59.62768448639299
43.73,-8.2,South,Groceries,2023-11-15 03:00:00,-92.01228169288255,Medium,69.47485777461534
33.54,17.4,South,Clothing,2023-11-15 04:00:00,-89.4081416170933,High,65.19308528761718
44.58,22.3,North,Clothing,2023-11-15 05:00:00,-69.09496892536075,High,63.604168805061505
71.53,6.6,West,Furniture,2023-11-15 06:00:00,-56.87543412351053,Medium,70.93458234032813
22.57,-0.3,West,Electronics,2023-11-15 07:00:00,-97.43519129769581,High,57.22176715940933
18.97,14.2,South,Clothing,2023-11-15 08:00:00,-101.35617554767448,Low,65.18670363769546
51.34,27.5,South,Electronics,2023-11-15 09:00:00,-74.3223618942668,Low,57.05042659116829
43.36,4.6,North,Electronics,2023-11-15 10:00:00,-87.4929438461568,Medium,57.89347291542885
50.12,1.4,South,Electronics,2023-11-15 11:00:00,-75.34480165343236,High,73.74166540146845
64.18,2.6,South,Furniture,2023-11-15 12:00:00,-62.38974866698973,Medium,63.04946029770756
41.71,32.7,West,Electronics,2023-11-15 13:00:00,-66.84582996393807,Medium,69.59142261537679
21.9,6.2,South,Groceries,2023-11-15 14:00:00,-93.46302180949402,Low,62.87279945089437
80.67,-9.8,North,Furniture,2023-11-15 15:00:00,-67.43419439058778,High,61.97797775832509
